,action_type,combined_shot_type,game_event_id,game_id,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,game_date,matchup,opponent,shot_id
9687,0,0,466,439,45,267,45,267,1,1,0,5,36,18,0.0,0,1,0,1,0,0,439,64,30,9687
9688,0,0,481,439,87,328,87,328,2,1,0,5,35,15,1.0,1,3,3,3,0,0,439,64,30,9688
9689,0,0,524,439,223,165,223,165,2,1,0,5,10,20,1.0,1,2,3,3,0,0,439,64,30,9689
9690,0,0,108,439,240,266,240,266,10,1,0,5,59,14,0.0,0,4,2,2,0,0,439,64,30,9690
9691,0,0,459,439,275,14,275,14,11,1,0,5,32,15,0.0,1,2,3,3,0,0,439,64,30,9691
9692,4,2,143,439,1,4,1,4,5,1,0,5,38,4,,0,4,1,2,0,0,439,64,30,9692
9693,4,2,179,439,1,4,1,4,8,1,0,5,18,4,1.0,0,4,1,2,0,0,439,64,30,9693
9694,0,0,267,439,245,344,245,344,8,1,0,5,37,8,1.0,1,2,3,3,0,0,439,64,30,9694
9695,0,0,71,439,58,223,58,223,6,1,0,5,5,9,1.0,0,2,0,0,0,0,439,64,30,9695
9696,0,0,40,439,253,246,253,246,9,1,0,5,57,2,1.0,0,3,0,0,0,0,439,64,30,9696
9697,0,0,230,439,106,324,106,324,9,1,0,5,56,15,0.0,1,2,3,3,0,0,439,64,30,9697
9698,0,0,5,439,148,243,148,243,7,2,0,5,58,15,0.0,1,4,3,3,0,0,439,64,30,9698
9699,18,0,183,439,225,87,225,87,1,2,0,5,46,18,0.0,0,1,0,1,0,0,439,64,30,9699
9700,0,0,386,439,281,293,281,293,2,2,0,5,42,8,0.0,1,3,3,3,0,0,439,64,30,9700
9701,0,0,42,439,18,84,18,84,10,2,0,5,30,34,0.0,0,4,2,2,0,0,439,64,30,9701
9702,3,0,43,439,45,283,45,283,11,2,0,5,21,34,0.0,0,4,2,2,0,0,439,64,30,9702
9703,0,0,167,439,130,292,130,292,5,2,0,5,31,22,0.0,1,2,3,3,0,0,439,64,30,9703
9704,0,0,397,439,55,272,55,272,5,2,0,5,37,5,1.0,0,4,2,1,0,0,439,64,30,9704
9705,0,0,451,439,214,262,214,262,8,2,0,5,8,16,1.0,0,3,0,0,0,0,439,64,30,9705
9706,2,2,103,440,1,4,1,4,0,0,0,6,38,4,1.0,0,4,1,2,0,0,440,20,12,9706
9707,0,0,517,440,229,348,229,348,1,0,0,6,31,16,1.0,0,1,0,0,0,0,440,20,12,9707
9708,12,1,66,440,1,4,1,4,5,0,0,6,32,4,1.0,0,4,1,2,0,0,440,20,12,9708
9709,0,0,506,440,182,141,182,141,2,1,0,6,59,27,0.0,0,0,2,1,0,0,440,20,12,9709
9710,2,2,407,440,1,4,1,4,11,1,0,6,19,4,0.0,0,4,1,2,0,0,440,20,12,9710
9711,5,2,56,440,1,4,1,4,8,1,0,6,20,4,1.0,0,4,1,2,0,0,440,20,12,9711
9712,16,2,38,440,238,35,238,35,6,1,0,6,10,24,1.0,0,4,2,2,0,0,440,20,12,9712
9713,24,2,268,440,1,4,1,4,9,1,0,6,42,4,0.0,0,4,1,2,0,0,440,20,12,9713
9714,8,0,318,440,65,89,65,89,1,2,0,6,39,24,1.0,0,4,2,2,0,0,440,20,12,9714
9715,1,1,94,440,1,4,1,4,2,2,0,6,22,4,0.0,0,4,1,2,0,0,440,20,12,9715
9716,4,2,286,440,1,4,1,4,11,2,0,6,1,4,0.0,0,4,1,2,0,0,440,20,12,9716
9717,4,2,133,440,1,4,1,4,8,2,0,6,47,4,,0,4,1,2,0,0,440,20,12,9717
9718,0,0,188,440,157,324,157,324,7,3,0,6,33,0,0.0,0,2,0,0,0,0,440,20,12,9718
9719,4,2,299,440,1,4,1,4,10,3,0,6,44,4,,0,4,1,2,0,0,440,20,12,9719
9720,0,0,290,440,166,319,166,319,6,3,0,6,21,11,0.0,0,4,2,2,0,0,440,20,12,9720
9721,5,2,215,441,1,4,1,4,10,0,0,6,11,4,1.0,0,4,1,2,0,0,441,15,12,9721
9722,0,0,157,441,25,298,25,298,11,0,0,6,47,22,0.0,1,2,3,3,0,0,441,15,12,9722
9723,0,0,364,441,309,84,309,84,8,1,0,6,52,21,0.0,1,4,3,3,0,0,441,15,12,9723
9724,8,0,183,441,204,308,204,308,7,2,0,6,2,27,0.0,0,0,0,1,0,0,441,15,12,9724
9725,0,0,206,441,45,36,45,36,7,2,0,6,7,16,1.0,0,1,0,0,0,0,441,15,12,9725
9726,0,0,386,441,253,320,253,320,0,2,0,6,48,3,1.0,0,2,0,0,0,0,441,15,12,9726
9727,0,0,397,441,117,363,117,363,2,2,0,6,57,23,0.0,1,1,6,3,0,0,441,15,12,9727
9728,2,2,210,441,1,4,1,4,5,2,0,6,0,4,0.0,0,4,1,2,0,0,441,15,12,9728
9729,0,0,341,441,236,240,236,240,0,3,0,6,16,2,1.0,0,4,0,0,0,0,441,15,12,9729
9730,0,0,275,441,202,303,202,303,10,3,0,6,6,15,0.0,1,2,3,3,0,0,441,15,12,9730
9731,0,0,213,442,32,54,32,54,0,0,0,6,58,18,0.0,0,4,2,1,0,0,442,12,10,9731
9732,2,2,140,442,1,4,1,4,4,0,0,6,21,4,1.0,0,4,1,2,0,0,442,12,10,9732
9733,0,0,479,442,197,86,197,86,1,0,0,6,58,0,1.0,0,3,0,0,0,0,442,12,10,9733
9734,0,0,277,442,22,241,22,241,8,0,0,6,17,17,1.0,0,4,2,1,0,0,442,12,10,9734
9735,15,2,384,442,1,4,1,4,11,1,0,6,12,4,1.0,0,4,1,2,0,0,442,12,10,9735
9736,0,0,494,442,31,210,31,210,6,2,0,6,42,34,1.0,0,4,2,2,0,0,442,12,10,9736
9737,0,0,172,442,17,311,17,311,6,3,0,6,38,12,0.0,0,2,0,0,0,0,442,12,10,9737
9738,4,2,314,443,1,4,1,4,3,0,0,6,46,4,1.0,0,4,1,2,0,0,443,0,0,9738
9739,0,0,139,443,253,0,253,0,3,0,0,6,23,25,0.0,0,3,0,0,0,0,443,0,0,9739
9740,0,0,307,443,237,139,237,139,4,0,0,6,41,30,1.0,0,4,1,2,0,0,443,0,0,9740
9741,5,2,17,443,1,4,1,4,0,1,0,6,14,4,1.0,0,4,1,2,0,0,443,0,0,9741
9742,0,0,69,443,32,139,32,139,11,1,0,6,3,18,1.0,0,4,2,1,0,0,443,0,0,9742
9743,0,0,37,443,35,321,35,321,5,1,0,6,44,1,,0,0,0,1,0,0,443,0,0,9743
9744,0,0,363,443,44,327,44,327,9,1,0,6,28,22,,1,3,3,3,0,0,443,0,0,9744
9745,4,2,204,443,1,4,1,4,9,1,0,6,10,4,,0,4,1,2,0,0,443,0,0,9745
9746,0,0,338,443,108,188,108,188,7,2,0,6,44,25,1.0,0,4,0,0,0,0,443,0,0,9746
9747,8,0,7,443,243,63,243,63,0,2,0,6,1,2,0.0,0,1,0,0,0,0,443,0,0,9747
9748,4,2,165,443,1,4,1,4,2,2,0,6,29,4,1.0,0,4,1,2,0,0,443,0,0,9748
9749,0,0,448,443,199,138,199,138,10,2,0,6,20,15,0.0,1,4,3,3,0,0,443,0,0,9749
9750,4,2,44,443,1,4,1,4,11,2,0,6,23,4,1.0,0,4,1,2,0,0,443,0,0,9750
9751,16,2,132,443,43,16,43,16,5,2,0,6,5,6,1.0,0,4,1,2,0,0,443,0,0,9751
9752,0,0,397,443,90,374,90,374,8,2,0,6,42,22,,1,2,3,3,0,0,443,0,0,9752
9753,0,0,185,443,259,264,259,264,9,2,0,6,37,22,0.0,1,3,3,3,0,0,443,0,0,9753
9754,4,2,236,443,1,4,1,4,6,3,0,6,44,4,1.0,0,4,1,2,0,0,443,0,0,9754
9755,0,0,47,443,17,346,17,346,6,3,0,6,29,15,0.0,1,2,3,3,0,0,443,0,0,9755
9756,4,2,489,443,1,4,1,4,9,3,0,6,35,4,1.0,0,4,1,2,0,0,443,0,0,9756
9757,2,2,83,444,1,4,1,4,8,0,0,6,19,4,,0,4,1,2,0,0,444,21,15,9757
9758,0,0,226,444,166,82,166,82,10,1,0,6,46,2,,0,0,0,0,0,0,444,21,15,9758
9759,2,2,251,444,1,4,1,4,5,1,0,6,24,4,1.0,0,4,1,2,0,0,444,21,15,9759
9760,0,0,363,444,202,268,202,268,7,2,0,6,23,8,0.0,1,3,3,3,0,0,444,21,15,9760
9761,18,0,25,444,133,118,133,118,4,3,0,6,7,5,1.0,0,0,0,1,0,0,444,21,15,9761
9762,0,0,211,444,25,269,25,269,1,3,0,6,59,12,,0,3,0,0,0,0,444,21,15,9762
9763,0,0,408,444,95,33,95,33,2,3,0,6,56,14,1.0,0,4,2,2,0,0,444,21,15,9763
9764,0,0,260,444,265,316,265,316,10,3,0,6,44,8,1.0,1,2,3,3,0,0,444,21,15,9764
9765,0,0,102,444,109,147,109,147,5,3,0,6,54,8,,1,4,3,3,0,0,444,21,15,9765
9766,0,0,400,444,214,201,214,201,5,3,0,6,6,22,,1,2,3,3,0,0,444,21,15,9766
9767,8,0,118,444,4,320,4,320,8,3,0,6,6,9,1.0,0,1,0,0,0,0,444,21,15,9767
9768,0,0,0,445,211,348,211,348,0,0,0,6,18,0,0.0,0,1,0,0,0,0,445,50,27,9768
9769,0,0,381,445,197,5,197,5,0,0,0,6,55,3,1.0,0,2,0,0,0,0,445,50,27,9769
9770,0,0,348,445,198,278,198,278,4,0,0,6,9,25,1.0,0,3,0,0,0,0,445,50,27,9770
9771,2,2,447,445,1,4,1,4,8,0,0,6,23,4,0.0,0,4,1,2,0,0,445,50,27,9771
9772,0,0,16,445,215,294,215,294,9,0,0,6,1,16,1.0,0,3,0,0,0,0,445,50,27,9772
9773,2,2,487,445,1,4,1,4,8,1,0,6,32,4,1.0,0,4,1,2,0,0,445,50,27,9773
9774,0,0,218,445,25,204,25,204,8,1,0,6,31,8,0.0,1,2,3,3,0,0,445,50,27,9774
9775,0,0,39,445,120,39,120,39,9,1,0,6,24,1,0.0,0,0,0,1,0,0,445,50,27,9775
9776,3,0,40,445,90,188,90,188,9,1,0,6,10,27,,0,4,2,1,0,0,445,50,27,9776
9777,0,0,131,445,129,353,129,353,7,2,0,6,19,14,0.0,0,4,2,2,0,0,445,50,27,9777
9778,0,0,22,445,192,3,192,3,5,2,0,6,53,12,0.0,0,3,0,0,0,0,445,50,27,9778
9779,2,2,320,445,1,4,1,4,5,2,0,6,4,4,0.0,0,4,1,2,0,0,445,50,27,9779
9780,0,0,187,445,113,117,113,117,6,2,0,6,59,12,,0,4,0,0,0,0,445,50,27,9780
9781,0,0,344,445,195,4,195,4,8,3,0,6,12,8,1.0,1,4,3,3,0,0,445,50,27,9781
9782,2,2,474,445,1,4,1,4,6,3,0,6,28,4,0.0,0,4,1,2,0,0,445,50,27,9782
9783,0,0,428,445,47,4,47,4,6,3,0,6,15,8,0.0,1,4,3,3,0,0,445,50,27,9783
9784,0,0,379,445,252,83,252,83,9,3,0,6,52,10,1.0,0,0,2,1,0,0,445,50,27,9784
9785,2,2,201,446,1,4,1,4,1,0,0,6,36,4,1.0,0,4,1,2,0,0,446,43,17,9785
9786,0,0,174,446,114,20,114,20,2,0,0,6,49,0,0.0,0,4,0,0,0,0,446,43,17,9786
9787,0,0,336,446,256,249,256,249,9,0,0,6,8,24,1.0,0,4,2,2,0,0,446,43,17,9787
9788,0,0,127,446,240,345,240,345,9,0,0,6,11,22,,1,1,6,3,0,0,446,43,17,9788
9789,0,0,105,446,136,294,136,294,7,1,0,6,48,1,,0,0,0,1,0,0,446,43,17,9789
9790,4,2,196,446,1,4,1,4,0,1,0,6,39,4,1.0,0,4,1,2,0,0,446,43,17,9790
9791,0,0,88,446,266,78,266,78,2,1,0,6,20,9,0.0,0,3,0,0,0,0,446,43,17,9791
9792,5,2,227,446,1,4,1,4,11,1,0,6,16,4,1.0,0,4,1,2,0,0,446,43,17,9792
9793,0,0,130,446,183,152,183,152,8,1,0,6,14,27,1.0,0,4,2,1,0,0,446,43,17,9793
9794,0,0,58,446,86,268,86,268,0,2,0,6,40,0,0.0,0,3,0,0,0,0,446,43,17,9794
9795,8,0,197,446,32,18,32,18,3,2,0,6,44,18,1.0,0,4,2,1,0,0,446,43,17,9795
9796,0,0,200,446,10,344,10,344,11,2,0,6,36,0,0.0,0,2,0,0,0,0,446,43,17,9796
9797,3,0,261,446,92,20,92,20,3,3,0,6,25,24,1.0,0,4,2,2,0,0,446,43,17,9797
9798,0,0,189,446,79,232,79,232,10,3,0,6,2,13,,0,1,2,1,0,0,446,43,17,9798
9799,0,0,48,446,114,23,114,23,10,3,0,6,37,16,0.0,0,3,0,0,0,0,446,43,17,9799
9800,0,0,461,446,138,336,138,336,5,3,0,6,52,18,0.0,0,0,2,1,0,0,446,43,17,9800
9801,0,0,346,446,114,173,114,173,8,3,0,6,20,15,,1,2,3,3,0,0,446,43,17,9801
9802,8,0,428,446,24,18,24,18,6,3,0,6,16,14,1.0,0,4,2,2,0,0,446,43,17,9802
9803,0,0,152,446,61,237,61,237,9,3,0,6,17,16,0.0,0,1,0,0,0,0,446,43,17,9803
9804,5,2,452,447,1,4,1,4,11,0,0,6,5,4,,0,4,1,2,0,0,447,10,8,9804
9805,0,0,86,447,55,109,55,109,9,0,0,6,42,9,0.0,0,2,0,0,0,0,447,10,8,9805
9806,0,0,107,447,166,177,166,177,1,1,0,6,28,11,,0,4,2,2,0,0,447,10,8,9806
9807,0,0,265,447,78,145,78,145,2,1,0,6,22,18,0.0,0,1,0,1,0,0,447,10,8,9807
9808,0,0,296,447,35,203,35,203,11,1,0,6,14,10,0.0,0,1,0,1,0,0,447,10,8,9808
9809,0,0,5,447,113,143,113,143,9,1,0,6,25,22,1.0,1,2,3,3,0,0,447,10,8,9809
9810,25,0,377,447,228,264,228,264,7,2,0,6,23,13,1.0,0,0,0,1,0,0,447,10,8,9810
9811,0,0,197,447,227,330,227,330,3,2,0,6,39,18,,0,1,0,1,0,0,447,10,8,9811
9812,4,2,386,447,1,4,1,4,4,2,0,6,10,4,1.0,0,4,1,2,0,0,447,10,8,9812
9813,0,0,320,447,67,321,67,321,10,2,0,6,28,2,0.0,0,0,0,0,0,0,447,10,8,9813
9814,0,0,397,447,216,171,216,171,11,2,0,6,32,30,0.0,0,4,1,2,0,0,447,10,8,9814
9815,0,0,171,447,228,149,228,149,10,3,0,6,30,25,1.0,0,1,0,0,0,0,447,10,8,9815
9816,0,0,172,447,95,99,95,99,10,3,0,6,23,3,0.0,0,1,0,0,0,0,447,10,8,9816
9817,0,0,120,447,192,203,192,203,6,3,0,6,44,9,,0,2,0,0,0,0,447,10,8,9817
9818,25,0,50,448,228,313,228,313,3,0,0,6,21,2,1.0,0,0,0,0,0,0,448,3,3,9818
9819,4,2,224,448,1,4,1,4,3,0,0,6,35,4,,0,4,1,2,0,0,448,3,3,9819
9820,0,0,78,448,242,166,242,166,4,0,0,6,3,16,1.0,0,3,0,0,0,0,448,3,3,9820
9821,0,0,63,448,50,198,50,198,1,0,0,6,3,16,,0,2,0,0,0,0,448,3,3,9821
9822,5,2,201,448,1,4,1,4,2,0,0,6,47,4,1.0,0,4,1,2,0,0,448,3,3,9822
9823,2,2,157,448,1,4,1,4,10,0,0,6,42,4,,0,4,1,2,0,0,448,3,3,9823
9824,18,0,247,448,187,18,187,18,10,0,0,6,25,5,0.0,0,4,0,1,0,0,448,3,3,9824
9825,4,2,249,448,1,4,1,4,11,0,0,6,29,4,1.0,0,4,1,2,0,0,448,3,3,9825
9826,3,0,278,448,66,4,66,4,8,0,0,6,24,17,0.0,0,4,2,1,0,0,448,3,3,9826
9827,4,2,126,448,1,4,1,4,6,0,0,6,6,4,1.0,0,4,1,2,0,0,448,3,3,9827
9828,0,0,430,448,186,63,186,63,9,0,0,6,50,8,1.0,1,2,3,3,0,0,448,3,3,9828
9829,0,0,459,448,182,6,182,6,1,1,0,6,34,14,0.0,0,4,2,2,0,0,448,3,3,9829
9830,5,2,229,448,1,4,1,4,11,1,0,6,4,4,1.0,0,4,1,2,0,0,448,3,3,9830
9831,4,2,22,448,1,4,1,4,4,2,0,6,27,4,1.0,0,4,1,2,0,0,448,3,3,9831
9832,0,0,97,448,92,293,92,293,10,2,0,6,2,2,0.0,0,0,0,0,0,0,448,3,3,9832
9833,2,2,211,448,1,4,1,4,8,2,0,6,18,4,,0,4,1,2,0,0,448,3,3,9833
9834,2,2,366,448,1,4,1,4,8,2,0,6,20,4,0.0,0,4,1,2,0,0,448,3,3,9834
9835,0,0,435,448,205,123,205,123,9,2,0,6,10,2,,0,3,0,0,0,0,448,3,3,9835
9836,0,0,410,448,92,201,92,201,4,3,0,6,55,12,0.0,0,1,0,0,0,0,448,3,3,9836
9837,0,0,502,448,65,0,65,0,11,3,0,6,33,9,1.0,0,0,0,0,0,0,448,3,3,9837
9838,0,0,153,448,79,249,79,249,5,3,0,6,24,27,0.0,0,4,2,1,0,0,448,3,3,9838
9839,4,2,540,448,1,4,1,4,8,3,0,6,35,4,1.0,0,4,1,2,0,0,448,3,3,9839
9840,0,0,569,448,43,264,43,264,9,3,0,6,32,10,1.0,0,0,0,1,0,0,448,3,3,9840
9841,0,0,224,449,270,275,270,275,0,0,0,6,46,16,1.0,0,4,0,0,0,0,449,30,1,9841
9842,3,0,139,449,22,335,22,335,3,0,0,6,54,13,1.0,0,0,2,1,0,0,449,30,1,9842
9843,2,2,215,449,1,4,1,4,10,0,0,6,32,4,0.0,0,4,1,2,0,0,449,30,1,9843
9844,0,0,65,449,186,316,186,316,10,0,0,6,50,22,0.0,1,2,3,3,0,0,449,30,1,9844
9845,4,2,123,449,1,4,1,4,5,0,0,6,8,4,1.0,0,4,1,2,0,0,449,30,1,9845
9846,0,0,193,449,156,95,156,95,5,0,0,6,11,2,,0,0,0,0,0,0,449,30,1,9846
9847,0,0,15,449,13,275,13,275,8,0,0,6,38,16,1.0,0,4,0,0,0,0,449,30,1,9847
9848,0,0,351,449,251,0,251,0,8,0,0,6,10,8,0.0,1,3,3,3,0,0,449,30,1,9848
9849,3,0,125,449,227,9,227,9,9,0,0,6,42,7,1.0,0,1,0,1,0,0,449,30,1,9849
9850,0,0,466,449,257,347,257,347,1,1,0,6,37,12,0.0,0,1,0,0,0,0,449,30,1,9850
9851,0,0,178,449,4,345,4,345,2,1,0,6,15,23,1.0,1,1,6,3,0,0,449,30,1,9851
9852,0,0,35,449,54,261,54,261,11,1,0,6,48,25,0.0,0,3,0,0,0,0,449,30,1,9852
9853,4,2,110,449,1,4,1,4,0,2,0,6,4,4,1.0,0,4,1,2,0,0,449,30,1,9853
9854,0,0,339,449,232,374,232,374,4,2,0,6,2,3,1.0,1,1,6,3,0,0,449,30,1,9854
9855,0,0,312,449,110,200,110,200,1,2,0,6,42,25,0.0,0,1,0,0,0,0,449,30,1,9855
9856,0,0,223,449,253,344,253,344,7,3,0,6,29,12,0.0,0,2,0,0,0,0,449,30,1,9856
9857,0,0,118,449,191,123,191,123,5,3,0,6,52,22,0.0,1,3,3,3,0,0,449,30,1,9857
9858,0,0,463,449,72,58,72,58,9,3,0,6,34,20,0.0,1,2,3,3,0,0,449,30,1,9858
9859,0,0,138,450,218,5,218,5,7,0,0,6,25,1,0.0,0,1,0,1,0,0,450,32,21,9859
9860,2,2,458,450,1,4,1,4,7,0,0,6,55,4,0.0,0,4,1,2,0,0,450,32,21,9860
9861,0,0,381,450,266,274,266,274,3,0,0,6,3,9,0.0,0,2,0,0,0,0,450,32,21,9861
9862,0,0,348,450,183,318,183,318,3,0,0,6,10,2,1.0,0,2,0,0,0,0,450,32,21,9862
9863,19,1,2,450,1,4,1,4,2,0,0,6,27,4,,0,4,1,2,0,0,450,32,21,9863
9864,0,0,479,450,231,283,231,283,2,0,0,6,35,14,0.0,0,4,2,2,0,0,450,32,21,9864
9865,0,0,64,450,186,181,186,181,10,0,0,6,30,8,0.0,1,2,3,3,0,0,450,32,21,9865
9866,2,2,246,450,1,4,1,4,10,0,0,6,59,4,1.0,0,4,1,2,0,0,450,32,21,9866
9867,0,0,436,450,196,275,196,275,9,0,0,6,9,12,1.0,0,4,0,0,0,0,450,32,21,9867
9868,0,0,194,450,105,252,105,252,9,0,0,6,8,15,,1,3,3,3,0,0,450,32,21,9868
9869,5,2,419,450,1,4,1,4,4,1,0,6,46,4,0.0,0,4,1,2,0,0,450,32,21,9869
9870,0,0,88,450,21,194,21,194,8,1,0,6,59,25,0.0,0,2,0,0,0,0,450,32,21,9870
9871,0,0,229,450,285,332,285,332,7,2,0,6,35,16,0.0,0,0,0,0,0,0,450,32,21,9871
9872,2,2,268,450,1,4,1,4,0,2,0,6,2,4,0.0,0,4,1,2,0,0,450,32,21,9872
9873,2,2,57,450,1,4,1,4,0,2,0,6,2,4,0.0,0,4,1,2,0,0,450,32,21,9873
9874,0,0,318,450,207,161,207,161,10,2,0,6,55,3,,0,3,0,0,0,0,450,32,21,9874
9875,0,0,26,450,32,260,32,260,2,3,0,6,21,12,1.0,0,3,0,0,0,0,450,32,21,9875
9876,0,0,435,450,241,385,241,385,10,3,0,6,43,8,1.0,1,3,3,3,0,0,450,32,21,9876
9877,2,2,541,450,1,4,1,4,10,3,0,6,39,4,0.0,0,4,1,2,0,0,450,32,21,9877
9878,0,0,102,450,67,276,67,276,11,3,0,6,2,14,0.0,0,4,2,2,0,0,450,32,21,9878
9879,0,0,235,450,186,6,186,6,11,3,0,6,46,0,,0,4,0,0,0,0,450,32,21,9879
9880,0,0,409,450,82,59,82,59,8,3,0,6,4,13,0.0,0,0,0,1,0,0,450,32,21,9880
9881,2,2,172,450,1,4,1,4,6,3,0,6,1,4,0.0,0,4,1,2,0,0,450,32,21,9881
9882,0,0,344,450,248,138,248,138,9,3,0,6,45,15,0.0,1,4,3,3,0,0,450,32,21,9882
9883,11,1,173,451,1,4,1,4,3,0,0,6,8,4,1.0,0,4,1,2,0,0,451,22,16,9883
9884,2,2,80,451,1,4,1,4,2,0,0,6,42,4,0.0,0,4,1,2,0,0,451,22,16,9884
9885,0,0,84,451,87,348,87,348,8,0,0,6,27,8,0.0,1,2,3,3,0,0,451,22,16,9885
9886,0,0,159,451,18,169,18,169,1,1,0,6,56,14,0.0,0,4,2,2,0,0,451,22,16,9886
9887,0,0,425,451,248,246,248,246,2,1,0,6,44,20,0.0,1,3,3,3,0,0,451,22,16,9887
9888,4,2,402,451,1,4,1,4,10,1,0,6,59,4,,0,4,1,2,0,0,451,22,16,9888
9889,2,2,389,451,1,4,1,4,11,1,0,6,33,4,0.0,0,4,1,2,0,0,451,22,16,9889
9890,0,0,297,451,234,360,234,360,7,2,0,6,7,2,0.0,0,2,0,0,0,0,451,22,16,9890
9891,0,0,198,451,58,273,58,273,4,2,0,6,20,0,0.0,0,3,0,0,0,0,451,22,16,9891
9892,0,0,165,451,131,229,131,229,1,2,0,6,41,15,1.0,1,4,3,3,0,0,451,22,16,9892
9893,0,0,270,451,8,284,8,284,2,2,0,6,23,8,,1,2,3,3,0,0,451,22,16,9893
9894,0,0,132,451,248,254,248,254,10,2,0,6,20,15,1.0,1,4,3,3,0,0,451,22,16,9894
9895,0,0,111,451,105,94,105,94,11,2,0,6,42,8,0.0,1,2,3,3,0,0,451,22,16,9895
9896,0,0,200,451,110,246,110,246,8,2,0,6,32,13,0.0,0,0,0,1,0,0,451,22,16,9896
9897,0,0,187,451,156,16,156,16,6,2,0,6,12,14,0.0,0,4,2,2,0,0,451,22,16,9897
9898,0,0,26,451,200,210,200,210,4,3,0,6,28,8,0.0,1,4,3,3,0,0,451,22,16,9898
9899,0,0,453,451,166,189,166,189,1,3,0,6,50,22,1.0,1,1,6,3,0,0,451,22,16,9899
9900,0,0,46,451,200,86,200,86,2,3,0,6,45,15,1.0,1,4,3,3,0,0,451,22,16,9900
9901,0,0,442,451,206,255,206,255,11,3,0,6,45,15,0.0,1,2,3,3,0,0,451,22,16,9901
9902,0,0,118,451,72,247,72,247,5,3,0,6,15,8,1.0,1,3,3,3,0,0,451,22,16,9902
9903,0,0,48,451,47,105,47,105,8,3,0,6,33,15,0.0,1,4,3,3,0,0,451,22,16,9903
9904,0,0,502,451,131,344,131,344,9,3,0,6,34,28,0.0,1,2,3,3,0,0,451,22,16,9904
9905,0,0,415,451,190,100,190,100,9,3,0,6,10,15,0.0,1,2,3,3,0,0,451,22,16,9905
9906,2,2,224,452,1,4,1,4,3,0,0,6,2,4,1.0,0,4,1,2,0,0,452,1,1,9906
9907,0,0,173,452,234,169,234,169,3,0,0,6,51,7,0.0,0,4,2,1,0,0,452,1,1,9907
9908,12,1,140,452,1,4,1,4,1,0,0,6,51,4,,0,4,1,2,0,0,452,1,1,9908
9909,0,0,32,452,17,336,17,336,2,0,0,6,50,2,1.0,0,3,0,0,0,0,452,1,1,9909
9910,2,2,517,452,1,4,1,4,10,0,0,6,53,4,1.0,0,4,1,2,0,0,452,1,1,9910
9911,0,0,350,452,197,61,197,61,6,0,0,6,49,9,1.0,0,4,0,0,0,0,452,1,1,9911
9912,0,0,447,452,187,37,187,37,9,0,0,6,2,12,0.0,0,2,0,0,0,0,452,1,1,9912
9913,0,0,352,452,149,226,149,226,9,0,0,6,10,47,0.0,1,3,3,3,0,0,452,1,1,9913
9914,0,0,203,452,99,136,99,136,7,1,0,6,23,25,,0,4,0,0,0,0,452,1,1,9914
9915,0,0,336,452,29,174,29,174,0,1,0,6,59,12,0.0,0,3,0,0,0,0,452,1,1,9915
9916,0,0,127,452,182,42,182,42,3,1,0,6,24,14,0.0,0,4,2,2,0,0,452,1,1,9916
9917,8,0,251,452,188,249,188,249,11,1,0,6,1,18,1.0,0,4,2,1,0,0,452,1,1,9917
9918,0,0,443,452,31,297,31,297,8,1,0,6,11,34,,0,4,2,2,0,0,452,1,1,9918
9919,4,2,501,452,1,4,1,4,6,1,0,6,57,4,,0,4,1,2,0,0,452,1,1,9919
9920,16,2,230,452,1,4,1,4,9,1,0,6,21,4,1.0,0,4,1,2,0,0,452,1,1,9920
9921,1,1,204,452,1,4,1,4,9,1,0,6,55,4,1.0,0,4,1,2,0,0,452,1,1,9921
9922,12,1,19,452,1,4,1,4,0,2,0,6,2,4,1.0,0,4,1,2,0,0,452,1,1,9922
9923,0,0,58,452,95,76,95,76,0,2,0,6,19,7,1.0,0,0,0,1,0,0,452,1,1,9923
9924,2,2,311,452,1,4,1,4,4,2,0,6,8,4,1.0,0,4,1,2,0,0,452,1,1,9924
9925,0,0,313,452,94,109,94,109,2,2,0,6,43,27,1.0,0,1,0,1,0,0,452,1,1,9925
9926,0,0,145,452,205,298,205,298,2,2,0,6,48,12,1.0,0,2,0,0,0,0,452,1,1,9926
9927,0,0,146,452,192,275,192,275,11,2,0,6,2,1,1.0,0,4,0,1,0,0,452,1,1,9927
9928,0,0,244,452,234,291,234,291,5,2,0,6,4,8,1.0,1,3,3,3,0,0,452,1,1,9928
9929,0,0,422,452,207,279,207,279,8,2,0,6,53,8,1.0,1,3,3,3,0,0,452,1,1,9929
9930,0,0,75,452,57,39,57,39,6,2,0,6,19,12,1.0,0,3,0,0,0,0,452,1,1,9930
9931,2,2,235,452,1,4,1,4,1,3,0,6,12,4,0.0,0,4,1,2,0,0,452,1,1,9931
9932,0,0,371,453,98,157,98,157,0,0,0,6,40,15,0.0,1,2,3,3,0,0,453,13,3,9932
9933,8,0,411,453,94,148,94,148,1,0,0,6,9,24,1.0,0,4,2,2,0,0,453,13,3,9933
9934,4,2,479,453,1,4,1,4,1,0,0,6,59,4,1.0,0,4,1,2,0,0,453,13,3,9934
9935,0,0,517,453,2,25,2,25,2,0,0,6,3,25,0.0,0,3,0,0,0,0,453,13,3,9935
